scenario,seed,total_income,total_expenses,total_losses,net_profit,delinquency_rate,active_clients_final,num_clients_initial,simulation_type,month,year,month_of_year,commission_income,interest_income,expenses,losses,active_clients,delinquent_clients,interes_generado_total,pagos_interes_total,saldo_principal_total,saldo_interes_total
optimistic,0,21563.242642130866,,,21396.5759754642,,,,monthly,12.0,1.0,12.0,4235.528327605694,17327.714314525172,166.66666666666666,0.0,97.0,3.0,13799.23086376949,17327.71431452517,275984.6172753898,23724.82405283057
optimistic,1,154981.63179247896,24000.0,11600.0,119381.63179247896,0.03,97.0,100.0,summary,,,,,,,,,,,,,
optimistic,1,5232.502675146211,,,5065.836008479544,,,,monthly,1.0,1.0,1.0,5232.502675146211,0.0,166.66666666666666,0.0,100.0,0.0,5305.753340485231,0.0,106115.06680970464,5305.753340485231
optimistic,1,9175.22563134379,,,9008.558964677124,,,,monthly,2.0,1.0,2.0,4711.906509754159,4463.319121589631,166.66666666666666,0.0,100.0,0.0,8098.303683045836,4463.319121589631,161966.07366091674,8940.737901941437
optimistic,1,10112.172664091006,,,6345.5059974243395,,,,monthly,3.0,1.0,3.0,4306.876496681658,5805.296167409348,166.66666666666666,3600.0,100.0,0.0,10265.68988691958,5805.296167409348,205313.7977383916,13401.131621451668
optimistic,1,12589.854368345925,,,12423.187701679259,,,,monthly,4.0,1.0,4.0,4491.256245290319,8098.598123055606,166.66666666666666,0.0,99.0,1.0,11084.17452568044,8098.598123055606,221683.49051360882,16386.708024076503
optimistic,1,14311.787419009728,,,14145.120752343062,,,,monthly,5.0,1.0,5.0,4416.4575940727345,9895.329824936993,166.66666666666666,0.0,99.0,1.0,11245.384069972437,9895.329824936996,224907.68139944875,17736.762269111943
optimistic,1,17067.929830949986,,,16901.26316428332,,,,monthly,6.0,1.0,6.0,4344.176716533699,12723.753114416288,166.66666666666666,0.0,99.0,1.0,10404.71431441739,12723.753114416291,208094.28628834782,15417.723469113042
optimistic,1,14876.596842029368,,,14709.930175362702,,,,monthly,7.0,1.0,7.0,4805.77280457315,10070.82403745622,166.66666666666666,0.0,99.0,1.0,11182.856713930802,10070.824037456221,223657.13427861602,16529.75614558762
optimistic,1,14459.122222128928,,,10292.455555462262,,,,monthly,8.0,1.0,8.0,4423.936202529426,10035.186019599503,166.66666666666666,4000.0,99.0,1.0,10422.805886724142,10035.186019599503,208456.11773448283,16917.37601271226
optimistic,1,14517.599970945017,,,14350.933304278351,,,,monthly,9.0,1.0,9.0,4445.006844096961,10072.593126848056,166.66666666666666,0.0,98.0,2.0,10931.296672097506,10072.593126848062,218625.93344195012,17776.079557961704
optimistic,1,12137.07459145137,,,11970.407924784704,,,,monthly,10.0,1.0,10.0,4335.940695156455,7801.133896294915,166.66666666666666,0.0,98.0,2.0,12325.529169464604,7801.133896294916,246510.5833892921,22300.474831131392
optimistic,1,14542.75855617079,,,10376.091889504123,,,,monthly,11.0,1.0,11.0,4144.342571044372,10398.415985126418,166.66666666666666,4000.0,98.0,2.0,12477.9486090082,10398.415985126416,249558.972180164,24380.007455013176
optimistic,1,15959.007020866855,,,15792.340354200189,,,,monthly,12.0,1.0,12.0,4574.8790237288085,11384.127997138046,166.66666666666666,0.0,97.0,3.0,13621.457920262807,11384.127997138043,272429.15840525617,26617.337378137938
optimistic,2,175250.22556160175,24000.0,16851.228277838458,134398.99728376328,0.03,97.0,100.0,summary,,,,,,,,,,,,,
optimistic,2,4970.4200816476205,,,4803.7534149809535,,,,monthly,1.0,1.0,1.0,4970.4200816476205,0.0,166.66666666666666,0.0,100.0,0.0,5894.402423629377,0.0,117888.04847258756,5894.402423629377
optimistic,2,9551.31943277024,,,9384.652766103574,,,,monthly,2.0,1.0,2.0,4443.2916007861595,5108.02783198408,166.66666666666666,0.0,100.0,0.0,9257.542263359499,5108.027831984081,185150.84526719,10043.916855004794
optimistic,2,11710.763281477397,,,11544.09661481073,,,,monthly,3.0,1.0,3.0,4172.339255693662,7538.424025783734,166.66666666666666,0.0,100.0,0.0,11935.868671692951,7538.424025783734,238717.37343385906,14441.361500914012
optimistic,2,13383.757031701534,,,13217.090365034868,,,,monthly,4.0,1.0,4.0,4092.062826857093,9291.694204844442,166.66666666666666,0.0,100.0,0.0,13470.301453216201,9291.694204844442,269406.02906432404,18619.968749285774
optimistic,2,14977.159299129917,,,14810.49263246325,,,,monthly,5.0,1.0,5.0,4167.270489788203,10809.888809341714,166.66666666666666,0.0,100.0,0.0,14384.971516875492,10809.888809341712,287699.43033750984,22195.05145681955
optimistic,2,17191.283860383908,,,17024.61719371724,,,,monthly,6.0,1.0,6.0,3924.8101263863514,13266.473733997556,166.66666666666666,0.0,100.0,0.0,13864.585698897396,13266.473733997558,277291.71397794795,22793.16342171939
optimistic,2,14720.396931350737,,,5702.501986845613,,,,monthly,7.0,1.0,7.0,4475.025105547762,10245.371825802975,166.66666666666666,8851.228277838458,100.0,0.0,14053.391315725908,10245.371825802977,281067.82631451817,25656.160896223162
optimistic,2,15275.61940393251,,,7108.952737265843,,,,monthly,8.0,1.0,8.0,4046.083630216075,11229.535773716434,166.66666666666666,8000.0,99.0,1.0,14718.732432072773,11229.535773716438,294374.64864145545,29145.3575545795
optimistic,2,19919.511410718995,,,19752.844744052327,,,,monthly,9.0,1.0,9.0,3737.050580264616,16182.460830454378,166.66666666666666,0.0,97.0,3.0,13947.583035494723,16182.460830454382,278951.6607098945,26910.47975961984
optimistic,2,14644.331813054147,,,14477.66514638748,,,,monthly,10.0,1.0,10.0,3697.6123343333334,10946.719478720814,166.66666666666666,0.0,97.0,3.0,14126.48174894859,10946.719478720812,282529.63497897185,30090.242029847617
optimistic,2,22476.811035556137,,,22310.14436888947,,,,monthly,11.0,1.0,11.0,3874.141263461438,18602.669772094698,166.66666666666666,0.0,97.0,3.0,14451.129343297409,18602.6697720947,289022.5868659482,25938.70160105033
optimistic,2,16428.851979878586,,,16262.18531321192,,,,monthly,12.0,1.0,12.0,4166.843928414319,12262.008051464269,166.66666666666666,0.0,97.0,3.0,15747.762343709139,12262.008051464265,314955.2468741828,29424.455893295202
optimistic,3,175097.8688995738,24000.0,20453.578287708362,130644.29061186544,0.04,96.0,100.0,summary,,,,,,,,,,,,,
optimistic,3,4748.339353889389,,,981.6726872227218,,,,monthly,1.0,1.0,1.0,4748.339353889389,0.0,166.66666666666666,3600.0,100.0,0.0,5286.468264227729,0.0,105729.36528455459,5286.468264227729
optimistic,3,9337.554187728925,,,9170.88752106226,,,,monthly,2.0,1.0,2.0,4539.031987085242,4798.522200643683,166.66666666666666,0.0,99.0,1.0,8773.29723751955,4798.522200643683,175465.944750391,9261.243301103596
optimistic,3,11308.367840454499,,,11141.701173787833,,,,monthly,3.0,1.0,3.0,4174.590867687204,7133.776972767295,166.66666666666666,0.0,99.0,1.0,11775.906623671863,7133.7769727672985,235518.13247343726,13903.372952008158
optimistic,3,14521.932675047745,,,10355.266008381079,,,,monthly,4.0,1.0,4.0,4233.186044341553,10288.746630706193,166.66666666666666,4000.0,99.0,1.0,13376.830009639798,10288.746630706193,267536.600192796,16991.45633094176
optimistic,3,17273.828166083327,,,17107.16149941666,,,,monthly,5.0,1.0,5.0,3929.244230581445,13344.583935501883,166.66666666666666,0.0,98.0,2.0,11858.376622110458,13344.58393550188,237167.53244220917,15505.24901755034
optimistic,3,15477.36576932609,,,15310.699102659424,,,,monthly,6.0,1.0,6.0,4252.3710825363205,11224.99468678977,166.66666666666666,0.0,98.0,2.0,12810.816358607954,11224.994686789772,256216.3271721591,17091.07068936852
optimistic,3,15369.895305735703,,,15203.228639069037,,,,monthly,7.0,1.0,7.0,4580.383508632657,10789.511797103045,166.66666666666666,0.0,98.0,2.0,13802.705415335831,10789.511797103047,276054.10830671666,20104.264307601305
optimistic,3,15374.674093625657,,,15208.007426958991,,,,monthly,8.0,1.0,8.0,4079.168669021909,11295.505424603749,166.66666666666666,0.0,98.0,2.0,14946.321155956057,11295.505424603749,298926.4231191212,23755.080038953613
optimistic,3,16551.47793460347,,,16384.811267936802,,,,monthly,9.0,1.0,9.0,3771.3808238070105,12780.097110796461,166.66666666666666,0.0,98.0,2.0,15550.121586561256,12780.097110796461,311002.4317312251,26525.104514718405
optimistic,3,17526.375416381343,,,17359.708749714675,,,,monthly,10.0,1.0,10.0,3701.232588335835,13825.142828045507,166.66666666666666,0.0,98.0,2.0,14198.97573190462,13825.142828045504,283979.5146380924,26898.937418577523
optimistic,3,16550.209399181746,,,3529.9644448067174,,,,monthly,11.0,1.0,11.0,3806.128006870654,12744.08139231109,166.66666666666666,12853.578287708362,98.0,2.0,13224.078073192562,12744.081392311089,264481.56146385125,26148.650276531826
optimistic,3,21057.848757515938,,,20891.18209084927,,,,monthly,12.0,1.0,12.0,4345.397452792336,16712.451304723603,166.66666666666666,0.0,96.0,4.0,12345.750646279494,16712.4513047236,246915.0129255899,21781.94961808772
optimistic,4,159249.30878061394,24000.0,12000.0,123249.30878061394,0.03,97.0,100.0,summary,,,,,,,,,,,,,
optimistic,4,5142.801050186938,,,4976.134383520271,,,,monthly,1.0,1.0,1.0,5142.801050186938,0.0,166.66666666666666,0.0,100.0,0.0,5016.707598673829,0.0,100334.15197347659,5016.707598673829
optimistic,4,8941.617779747356,,,8774.95111308069,,,,monthly,2.0,1.0,2.0,4511.7870224220915,4429.830757325264,166.66666666666666,0.0,100.0,0.0,7590.979198857319,4429.830757325265,151819.5839771464,8177.856040205883
optimistic,4,11421.28672612827,,,7654.620059461604,,,,monthly,3.0,1.0,3.0,4539.50373266468,6881.782993463591,166.66666666666666,3600.0,100.0,0.0,9099.087298285462,6881.782993463592,181981.74596570924,10395.160345027753
optimistic,4,11566.275611083971,,,11399.608944417305,,,,monthly,4.0,1.0,4.0,4546.085346891897,7020.190264192074,166.66666666666666,0.0,99.0,1.0,9890.63187331174,7020.190264192074,197812.63746623482,13265.601954147418
optimistic,4,13349.371685857524,,,9182.705019190858,,,,monthly,5.0,1.0,5.0,4584.111109873535,8765.26057598399,166.66666666666666,4000.0,99.0,1.0,11341.342592696843,8765.260575983988,226826.85185393685,15841.683970860273
optimistic,4,14697.521283308157,,,14530.85461664149,,,,monthly,6.0,1.0,6.0,4366.352790489806,10331.168492818351,166.66666666666666,0.0,98.0,2.0,11744.78511548713,10331.168492818351,234895.70230974263,17255.30059352905
optimistic,4,14779.339572009176,,,14612.67290534251,,,,monthly,7.0,1.0,7.0,4676.1412062026675,10103.19836580651,166.66666666666666,0.0,98.0,2.0,12575.667085908137,10103.19836580651,251513.3417181628,19727.76931363068
optimistic,4,14759.642878453986,,,14592.97621178732,,,,monthly,8.0,1.0,8.0,4142.266733402066,10617.37614505192,166.66666666666666,0.0,98.0,2.0,13126.362314177924,10617.376145051914,262527.2462835585,22236.75548275669
optimistic,4,15692.443428759503,,,15525.776762092837,,,,monthly,9.0,1.0,9.0,4072.3610568119457,11620.082371947557,166.66666666666666,0.0,98.0,2.0,12574.749740680994,11620.082371947561,251494.9948136199,23191.422851490122
optimistic,4,16759.100943428624,,,16592.434276761956,,,,monthly,10.0,1.0,10.0,4217.03572075536,12542.065222673265,166.66666666666666,0.0,98.0,2.0,10707.144942185347,12542.065222673267,214142.89884370696,21356.502571002202
optimistic,4,15002.806936562381,,,14836.140269895715,,,,monthly,11.0,1.0,11.0,4187.924690820185,10814.882245742196,166.66666666666666,0.0,98.0,2.0,10483.0212545079,10814.882245742197,209660.42509015798,21024.641579767904
optimistic,4,17137.10088508802,,,12570.434218421353,,,,monthly,12.0,1.0,12.0,4701.730487412041,12435.37039767598,166.66666666666666,4400.0,98.0,2.0,11072.988315499055,12435.37039767598,221459.76630998112,19662.259497590978
optimistic,5,176447.85120296862,24000.0,27166.460391041397,125281.39081192722,0.06,94.0,100.0,summary,,,,,,,,,,,,,
optimistic,5,4932.546456140324,,,-2434.120210526343,,,,monthly,1.0,1.0,1.0,4932.546456140324,0.0,166.66666666666666,7200.0,100.0,0.0,5592.133103589629,0.0,111842.66207179258,5592.133103589629
optimistic,5,9171.699905876801,,,9005.033239210135,,,,monthly,2.0,1.0,2.0,4314.792248911778,4856.907656965023,166.66666666666666,0.0,98.0,2.0,9072.926950150731,4856.907656965024,181458.53900301462,9808.152396775335
optimistic,5,10934.765134233545,,,10768.098467566879,,,,monthly,3.0,1.0,3.0,3957.0791689683056,6977.68596526524,166.66666666666666,0.0,98.0,2.0,11615.555759552846,6977.685965265241,232311.11519105695,14446.022191062939
optimistic,5,13741.824597772877,,,9575.15793110621,,,,monthly,4.0,1.0,4.0,4345.985451007219,9395.839146765658,166.66666666666666,4000.0,98.0,2.0,13344.596500939024,9395.839146765662,266891.93001878046,18394.7795452363
optimistic,5,14779.601140161645,,,14612.93447349498,,,,monthly,5.0,1.0,5.0,4042.1310735364373,10737.470066625208,166.66666666666666,0.0,97.0,3.0,14546.815104527896,10737.470066625207,290936.30209055793,22204.12458313899
optimistic,5,17483.69541068206,,,17317.02874401539,,,,monthly,6.0,1.0,6.0,3826.768511371274,13656.926899310785,166.66666666666666,0.0,97.0,3.0,14328.921194982766,13656.926899310785,286578.42389965535,22876.118878810972
optimistic,5,14761.532632584725,,,14594.86596591806,,,,monthly,7.0,1.0,7.0,4329.262903963949,10432.269728620777,166.66666666666666,0.0,97.0,3.0,15684.801034524746,10432.269728620777,313696.020690495,28128.65018471494
optimistic,5,17996.155827763483,,,5863.028770055418,,,,monthly,8.0,1.0,8.0,3771.7219220654865,14224.433905697997,166.66666666666666,11966.460391041397,97.0,3.0,14788.018079230607,14224.433905697997,295760.36158461217,28223.405092815792
optimistic,5,14842.78012599194,,,14676.113459325274,,,,monthly,9.0,1.0,9.0,3668.898647934681,11173.88147805726,166.66666666666666,0.0,95.0,5.0,14605.039111181193,11173.881478057257,292100.7822236239,31654.56272593973
optimistic,5,16178.421463362392,,,16011.754796695726,,,,monthly,10.0,1.0,10.0,3755.3956950952256,12423.025768267167,166.66666666666666,0.0,95.0,5.0,14814.034724466967,12423.025768267169,296280.69448933937,34045.571682139525
optimistic,5,20350.52774328804,,,16183.861076621371,,,,monthly,11.0,1.0,11.0,3585.2908203990078,16765.23692288903,166.66666666666666,4000.0,95.0,5.0,13716.937341856668,16765.23692288903,274338.7468371334,30997.272101107163
optimistic,5,21274.300765110806,,,21107.634098444138,,,,monthly,12.0,1.0,12.0,4046.2187849223833,17228.08198018842,166.66666666666666,0.0,94.0,6.0,13128.353951752673,17228.081980188424,262567.0790350535,26897.54407267141
optimistic,6,166980.8543131289,24000.0,29754.25137135259,113226.6029417763,0.06,94.0,100.0,summary,,,,,,,,,,,,,
optimistic,6,5109.408506402182,,,4942.741839735515,,,,monthly,1.0,1.0,1.0,5109.408506402182,0.0,166.66666666666666,0.0,100.0,0.0,5511.810261250739,0.0,110236.2052250148,5511.810261250739
optimistic,6,9322.1341577056,,,3381.4711160344596,,,,monthly,2.0,1.0,2.0,4693.2523702531935,4628.881787452406,166.66666666666666,5773.9963750044735,100.0,0.0,8121.047041539361,4628.881787452407,162420.94083078724,8873.229915185786
optimistic,6,10792.577898857333,,,7025.911232190667,,,,monthly,3.0,1.0,3.0,4299.851647135894,6492.726251721439,166.66666666666666,3600.0,99.0,1.0,9925.404987733702,6492.72625172144,198508.09975467404,12305.908651198048
optimistic,6,12921.472899380686,,,12754.80623271402,,,,monthly,4.0,1.0,4.0,4402.90548532488,8518.567414055806,166.66666666666666,0.0,98.0,2.0,11429.592632251622,8518.567414055806,228591.8526450325,15216.933869393864
optimistic,6,13290.279736575965,,,13123.6130699093,,,,monthly,5.0,1.0,5.0,4316.818750207523,8973.460986368442,166.66666666666666,0.0,98.0,2.0,13712.826585970697,8973.460986368442,274256.531719414,19956.29946899612
optimistic,6,15502.857006790648,,,15336.190340123982,,,,monthly,6.0,1.0,6.0,3980.094866788012,11522.762140002636,166.66666666666666,0.0,98.0,2.0,13516.066485278796,11522.762140002633,270321.32970557595,21949.603814272283
optimistic,6,16033.906992171324,,,15867.240325504657,,,,monthly,7.0,1.0,7.0,4476.08020615768,11557.826786013644,166.66666666666666,0.0,98.0,2.0,14372.584088636464,11557.826786013642,287451.6817727293,24764.361116895103
optimistic,6,16028.800574003486,,,11862.13390733682,,,,monthly,8.0,1.0,8.0,3786.820194673986,12241.9803793295,166.66666666666666,4000.0,98.0,2.0,14208.70999284188,12241.9803793295,284174.19985683763,26731.090730407483
optimistic,6,21216.56539426338,,,17049.898727596712,,,,monthly,9.0,1.0,9.0,3826.9005331400485,17389.664861123332,166.66666666666666,4000.0,97.0,3.0,13238.800215024721,17389.66486112333,264776.00430049445,22580.226084308877
optimistic,6,15092.72457336391,,,6264.9929857631305,,,,monthly,10.0,1.0,10.0,4029.3370624223467,11063.387510941564,166.66666666666666,8661.064920934114,96.0,4.0,12824.321022829512,11063.387510941564,256486.42045659028,23148.928379038294
optimistic,6,14582.178647339219,,,14415.511980672552,,,,monthly,11.0,1.0,11.0,3843.922240973261,10738.256406365957,166.66666666666666,0.0,95.0,5.0,13345.529183234328,10738.256406365952,266910.5836646866,25756.20115590667
optimistic,6,17087.947926275177,,,13202.091184194505,,,,monthly,12.0,1.0,12.0,4191.169918127654,12896.778008147523,166.66666666666666,3719.190075414005,95.0,5.0,13662.650508725585,12896.77800814752,273253.0101745117,26345.82506138883
optimistic,7,147447.8301075425,24000.0,47693.30521992515,75754.52488761736,0.1,90.0,100.0,summary,,,,,,,,,,,,,
optimistic,7,4946.866418973376,,,1180.1997523067093,,,,monthly,1.0,1.0,1.0,4946.866418973376,0.0,166.66666666666666,3600.0,100.0,0.0,3953.595298640705,0.0,79071.9059728141,3953.595298640705
optimistic,7,8254.121833241828,,,8087.4551665751615,,,,monthly,2.0,1.0,2.0,4770.641238142234,3483.4805950995933,166.66666666666666,0.0,99.0,1.0,6703.061112599476,3483.4805950995933,134061.22225198953,7173.175816140587
optimistic,7,9996.048181589686,,,6229.3815149230195,,,,monthly,3.0,1.0,3.0,4404.185908032865,5591.86227355682,166.66666666666666,3600.0,99.0,1.0,7601.940556897183,5591.86227355682,152038.81113794367,9183.25409948095
optimistic,7,10852.667077247144,,,2686.0004105804783,,,,monthly,4.0,1.0,4.0,4871.211777628048,5981.455299619095,166.66666666666666,8000.0,98.0,2.0,9884.161284128795,5981.455299619095,197683.22568257593,13085.960083990652
optimistic,7,12189.978992497276,,,8023.31232583061,,,,monthly,5.0,1.0,5.0,4317.670222318814,7872.3087701784625,166.66666666666666,4000.0,96.0,4.0,10270.569419259597,7872.3087701784625,205411.38838519194,15484.220733071785
optimistic,7,13381.622382898533,,,13214.955716231867,,,,monthly,6.0,1.0,6.0,4082.648389651331,9298.973993247202,166.66666666666666,0.0,95.0,5.0,10396.44247994259,9298.973993247202,207928.84959885184,16581.689219767173
optimistic,7,13663.401545428826,,,4696.7348787621595,,,,monthly,7.0,1.0,7.0,4661.257108402062,9002.144437026764,166.66666666666666,8800.0,95.0,5.0,12248.566627316972,9002.144437026764,244971.33254633946,19828.111410057383
optimistic,7,14495.186924732341,,,14328.520258065675,,,,monthly,8.0,1.0,8.0,3891.3562148918236,10603.830709840518,166.66666666666666,0.0,93.0,7.0,12361.292321651175,10603.83070984052,247225.84643302354,21585.573021868036
optimistic,7,14066.950161295901,,,5486.24285224762,,,,monthly,9.0,1.0,9.0,3897.858253290271,10169.09190800563,166.66666666666666,8414.040642381615,93.0,7.0,11444.33296486608,10169.091908005628,228886.6592973216,22334.327722994072
optimistic,7,15794.22218303287,,,6760.179840625502,,,,monthly,10.0,1.0,10.0,3987.777331254761,11806.44485177811,166.66666666666666,8867.375675740703,92.0,8.0,10160.278590843167,11806.444851778111,203205.57181686335,20298.62778394267
optimistic,7,15022.940027116545,,,14856.273360449879,,,,monthly,11.0,1.0,11.0,3972.1912955786215,11050.748731537924,166.66666666666666,0.0,91.0,9.0,9744.305970790905,11050.748731537924,194886.1194158181,18992.185023195652
optimistic,7,14783.824379488182,,,12205.268811018686,,,,monthly,12.0,1.0,12.0,4449.977948071823,10333.846431416358,166.66666666666666,2411.8889018028294,91.0,9.0,9270.533934377461,10333.846431416361,185410.67868754923,17822.19238256351
optimistic,8,144740.36563511365,24000.0,38354.43304844355,82385.9325866701,0.08,92.0,100.0,summary,,,,,,,,,,,,,
optimistic,8,4987.672193618295,,,1221.0055269516279,,,,monthly,1.0,1.0,1.0,4987.672193618295,0.0,166.66666666666666,3600.0,100.0,0.0,2916.9205812676714,0.0,58338.41162535344,2916.9205812676714
optimistic,8,7416.069326960178,,,7249.402660293511,,,,monthly,2.0,1.0,2.0,4804.349043280946,2611.720283679232,166.66666666666666,0.0,99.0,1.0,6185.364897127169,2611.720283679232,123707.29794254339,6490.565194715608
optimistic,8,9466.829393572905,,,5700.162726906239,,,,monthly,3.0,1.0,3.0,4440.799258133921,5026.030135438983,166.66666666666666,3600.0,99.0,1.0,7639.072674511017,5026.030135438982,152781.45349022036,9103.607733787643
optimistic,8,10652.4388283987,,,6485.772161732033,,,,monthly,4.0,1.0,4.0,4786.908855036944,5865.529973361756,166.66666666666666,4000.0,98.0,2.0,9662.183200773516,5865.529973361757,193243.6640154703,12900.260961199401
optimistic,8,12382.780201312595,,,4804.240120860375,,,,monthly,5.0,1.0,5.0,4488.10904625798,7894.671155054616,166.66666666666666,7411.873413785554,97.0,3.0,8902.701893330606,7894.671155054615,178054.03786661214,13523.68661797986
optimistic,8,12310.267075671296,,,7346.446489478005,,,,monthly,6.0,1.0,6.0,4483.060796294135,7827.206279377161,166.66666666666666,4797.153919526625,96.0,4.0,9963.115324206123,7827.206279377162,199262.3064841225,15557.99752996206
optimistic,8,12030.35247601366,,,11863.685809346995,,,,monthly,7.0,1.0,7.0,4717.098859575618,7313.2536164380435,166.66666666666666,0.0,95.0,5.0,11058.727618942547,7313.2536164380435,221174.55237885096,19303.471532466563
optimistic,8,13351.682730248016,,,13185.01606358135,,,,monthly,8.0,1.0,8.0,4237.795604328102,9113.887125919915,166.66666666666666,0.0,95.0,5.0,10691.744113907282,9113.887125919915,213834.88227814564,20881.32852045393
optimistic,8,15742.848748387803,,,15576.182081721137,,,,monthly,9.0,1.0,9.0,4156.047376571438,11586.801371816366,166.66666666666666,0.0,95.0,5.0,10561.36578259863,11586.801371816366,211227.31565197263,19855.892931236198
optimistic,8,16556.193488445817,,,5444.121106647783,,,,monthly,10.0,1.0,10.0,4257.114453957078,12299.079034488737,166.66666666666666,10945.405715131366,95.0,5.0,10142.07819694842,12299.079034488732,202841.5639389684,17402.956974085562
optimistic,8,14041.91872493237,,,9875.252058265703,,,,monthly,11.0,1.0,11.0,4302.264131582892,9739.654593349478,166.66666666666666,4000.0,93.0,7.0,10887.945031511777,9739.654593349476,217758.90063023558,18551.247412247863
optimistic,8,15801.312447552016,,,15634.64578088535,,,,monthly,12.0,1.0,12.0,4517.754472738269,11283.557974813748,166.66666666666666,0.0,92.0,8.0,10058.405346905305,11283.557974813748,201168.1069381061,17326.09478433942
optimistic,9,142651.85646617168,24000.0,24993.83836279412,93658.01810337756,0.05,95.0,100.0,summary,,,,,,,,,,,,,
optimistic,9,5261.605042007636,,,5094.938375340969,,,,monthly,1.0,1.0,1.0,5261.605042007636,0.0,166.66666666666666,0.0,100.0,0.0,4531.8794527703285,0.0,90637.58905540658,4531.8794527703285
optimistic,9,8490.200087592772,,,8323.533420926105,,,,monthly,2.0,1.0,2.0,4736.15509829378,3754.0449892989923,166.66666666666666,0.0,100.0,0.0,6998.2105032695035,3754.0449892989927,139964.21006539007,7776.044966740839
optimistic,9,10022.822423458067,,,9856.1557567914,,,,monthly,3.0,1.0,3.0,4395.928444623668,5626.893978834398,166.66666666666666,0.0,100.0,0.0,8105.0711036654975,5626.893978834398,162101.42207330995,10254.222091571939
optimistic,9,10865.023751840567,,,10698.3570851739,,,,monthly,4.0,1.0,4.0,4781.1561187338575,6083.867633106708,166.66666666666666,0.0,100.0,0.0,9458.420101471394,6083.867633106707,189168.4020294279,13628.774559936626
optimistic,9,11353.58940962396,,,2193.0843801631763,,,,monthly,5.0,1.0,5.0,4648.938730511843,6704.650679112118,166.66666666666666,8993.838362794118,100.0,0.0,9526.423475955888,6704.650679112117,190528.4695191178,15789.026946763464
optimistic,9,11998.684355195077,,,-167.98231147158913,,,,monthly,6.0,1.0,6.0,4590.185230318506,7408.49912487657,166.66666666666666,12000.0,99.0,1.0,10033.395373438396,7408.499124876569,200667.90746876792,18413.92319532529
optimistic,9,14649.488523158678,,,14482.821856492012,,,,monthly,7.0,1.0,7.0,4790.179931254174,9859.308591904502,166.66666666666666,0.0,96.0,4.0,9610.926074815108,9859.3085919045,192218.5214963022,18165.5406782359
optimistic,9,16177.08456953615,,,16010.417902869483,,,,monthly,8.0,1.0,8.0,4375.510615129594,11801.573954406556,166.66666666666666,0.0,96.0,4.0,8964.525001495793,11801.573954406556,179290.5000299159,15328.491725325135
