scenario,seed,total_income,total_expenses,total_losses,net_profit,delinquency_rate,active_clients_final,num_clients_initial,simulation_type,month,year,month_of_year,commission_income,interest_income,expenses,losses,active_clients,delinquent_clients,interes_generado_total,pagos_interes_total,saldo_principal_total,saldo_interes_total
optimistic,108,13134.084007576486,,,12967.41734090982,,,,monthly,12.0,1.0,12.0,5115.335378012661,8018.748629563825,166.66666666666666,0.0,98.0,2.0,9716.652502732972,8018.748629563825,194333.05005465946,18444.97483139873
optimistic,109,137266.72928839238,24000.0,22775.630920834505,90491.09836755788,0.05,95.0,100.0,summary,,,,,,,,,,,,,
optimistic,109,5248.7346256569945,,,5082.0679589903275,,,,monthly,1.0,1.0,1.0,5248.7346256569945,0.0,166.66666666666666,0.0,100.0,0.0,3797.662853042128,0.0,75953.25706084256,3797.662853042128
optimistic,109,8214.578501501659,,,8047.911834834992,,,,monthly,2.0,1.0,2.0,4835.4706924518805,3379.1078090497786,166.66666666666666,0.0,100.0,0.0,6164.066469073134,3379.1078090497786,123281.32938146268,6582.621513065483
optimistic,109,9431.995302654683,,,9265.328635988017,,,,monthly,3.0,1.0,3.0,4590.268893364606,4841.726409290076,166.66666666666666,0.0,100.0,0.0,7691.873465073613,4841.726409290077,153837.46930147227,9432.76856884902
optimistic,109,10768.479752381452,,,10601.813085714786,,,,monthly,4.0,1.0,4.0,4960.179072487399,5808.300679894052,166.66666666666666,0.0,100.0,0.0,8707.677863717157,5808.300679894053,174153.55727434315,12332.145752672124
optimistic,109,10939.400530771925,,,10772.73386410526,,,,monthly,5.0,1.0,5.0,4880.71893544156,6058.681595330366,166.66666666666666,0.0,100.0,0.0,9868.603522121712,6058.681595330368,197372.07044243423,16142.067679463467
optimistic,109,12927.044213572886,,,8760.37754690622,,,,monthly,6.0,1.0,6.0,4632.738690884738,8294.305522688148,166.66666666666666,4000.0,100.0,0.0,9662.31412302778,8294.305522688148,193246.2824605556,17510.0762798031
optimistic,109,15356.89194618061,,,8814.59435867944,,,,monthly,7.0,1.0,7.0,5074.190459352239,10282.701486828371,166.66666666666666,6375.630920834505,99.0,1.0,8441.132329482378,10282.701486828373,168822.64658964757,15312.089096387415
optimistic,109,11274.531118699244,,,11107.864452032578,,,,monthly,8.0,1.0,8.0,4685.447683713257,6589.083434985988,166.66666666666666,0.0,98.0,2.0,9768.072076205708,6589.083434985987,195361.4415241142,18491.07773760714
optimistic,109,12438.774405704002,,,8272.107739037336,,,,monthly,9.0,1.0,9.0,4556.838750946277,7881.9356547577245,166.66666666666666,4000.0,98.0,2.0,10439.92034315616,7881.935654757723,208798.40686312324,21049.062426005574
optimistic,109,14574.3769312302,,,14407.710264563533,,,,monthly,10.0,1.0,10.0,4379.634394271166,10194.742536959035,166.66666666666666,0.0,97.0,3.0,9986.518156014505,10194.742536959036,199730.3631202901,20840.838045061042
optimistic,109,11987.909100850207,,,7821.242434183541,,,,monthly,11.0,1.0,11.0,4396.163439926504,7591.745660923702,166.66666666666666,4000.0,97.0,3.0,9983.733566376535,7591.745660923704,199674.67132753073,23232.825950513874
optimistic,109,14104.012859188506,,,9537.34619252184,,,,monthly,12.0,1.0,12.0,4905.196071704597,9198.81678748391,166.66666666666666,4400.0,96.0,4.0,10514.612235509125,9198.816787483907,210292.2447101825,24548.62139853909
optimistic,110,130020.91208416809,24000.0,4000.0,102020.91208416809,0.01,99.0,100.0,summary,,,,,,,,,,,,,
optimistic,110,5286.436108109025,,,5119.769441442358,,,,monthly,1.0,1.0,1.0,5286.436108109025,0.0,166.66666666666666,0.0,100.0,0.0,3469.6459106506954,0.0,69392.91821301392,3469.6459106506954
optimistic,110,7641.898971300705,,,7475.232304634038,,,,monthly,2.0,1.0,2.0,4844.801887122351,2797.0970841783533,166.66666666666666,0.0,100.0,0.0,5579.866636247637,2797.0970841783533,111597.33272495275,6252.415462719979
optimistic,110,9517.929119347416,,,9351.26245268075,,,,monthly,3.0,1.0,3.0,4583.686377432251,4934.2427419151645,166.66666666666666,0.0,100.0,0.0,5922.152438471755,4934.2427419151645,118443.04876943512,7240.325159276569
optimistic,110,10374.149755205992,,,6207.483088539326,,,,monthly,4.0,1.0,4.0,5116.766684050967,5257.383071155025,166.66666666666666,4000.0,100.0,0.0,6324.295096534296,5257.383071155027,126485.90193068594,8307.237184655838
optimistic,110,10957.911678116263,,,10791.245011449597,,,,monthly,5.0,1.0,5.0,5007.807707254984,5950.103970861279,166.66666666666666,0.0,99.0,1.0,6837.744020069173,5950.103970861278,136754.88040138347,9194.877233863734
optimistic,110,12050.653582484907,,,11883.986915818241,,,,monthly,6.0,1.0,6.0,4953.341061330375,7097.312521154532,166.66666666666666,0.0,99.0,1.0,6908.341147019146,7097.312521154532,138166.82294038293,9005.905859728347
optimistic,110,11232.469981278013,,,11065.803314611347,,,,monthly,7.0,1.0,7.0,5493.441475631962,5739.02850564605,166.66666666666666,0.0,99.0,1.0,7627.527231321031,5739.02850564605,152550.54462642063,10894.404585403328
optimistic,110,11292.864395834851,,,11126.197729168185,,,,monthly,8.0,1.0,8.0,4831.731210111724,6461.133185723128,166.66666666666666,0.0,99.0,1.0,8308.190231664748,6461.133185723127,166163.804633295,12741.461631344948
optimistic,110,10532.074001407676,,,10365.40733474101,,,,monthly,9.0,1.0,9.0,4806.650583317571,5725.423418090106,166.66666666666666,0.0,99.0,1.0,8802.374646384218,5725.423418090106,176047.49292768436,15818.41285963906
optimistic,110,15229.55447611864,,,15062.887809451973,,,,monthly,10.0,1.0,10.0,4712.70195451624,10516.852521602399,166.66666666666666,0.0,99.0,1.0,7476.879131895678,10516.8525216024,149537.58263791358,12778.439469932338
optimistic,110,11797.957019879936,,,11631.29035321327,,,,monthly,11.0,1.0,11.0,4785.728269468768,7012.228750411167,166.66666666666666,0.0,99.0,1.0,7752.9131389701515,7012.228750411166,155058.26277940304,13519.123858491324
optimistic,110,14107.012995084675,,,13940.346328418009,,,,monthly,12.0,1.0,12.0,5346.60848841688,8760.404506667795,166.66666666666666,0.0,99.0,1.0,7263.787670053351,8760.404506667795,145275.75340106702,12022.50702187688
optimistic,111,140770.6003803977,24000.0,11392.220950785217,105378.37942961248,0.02,98.0,100.0,summary,,,,,,,,,,,,,
optimistic,111,5093.8457993946595,,,4927.1791327279925,,,,monthly,1.0,1.0,1.0,5093.8457993946595,0.0,166.66666666666666,0.0,100.0,0.0,3842.678176317281,0.0,76853.56352634562,3842.678176317281
optimistic,111,7843.790332881819,,,7677.123666215152,,,,monthly,2.0,1.0,2.0,4815.362217255853,3028.428115625967,166.66666666666666,0.0,100.0,0.0,6623.4992364138825,3028.4281156259676,132469.98472827766,7437.749297105195
optimistic,111,9724.804907559785,,,9558.138240893119,,,,monthly,3.0,1.0,3.0,4465.071916656065,5259.73299090372,166.66666666666666,0.0,100.0,0.0,7957.980917396427,5259.732990903721,159159.61834792854,10135.997223597902
optimistic,111,11985.570933993184,,,4426.683316541301,,,,monthly,4.0,1.0,4.0,4888.463508852346,7097.107425140837,166.66666666666666,7392.220950785217,100.0,0.0,8723.398569901117,7097.107425140837,174467.97139802235,11288.140132517568
optimistic,111,10505.449502025225,,,10338.78283535856,,,,monthly,5.0,1.0,5.0,4590.083521103991,5915.365980921235,166.66666666666666,0.0,99.0,1.0,9340.749478555399,5915.365980921235,186814.98957110802,14713.523630151733
optimistic,111,12213.743543494555,,,12047.076876827889,,,,monthly,6.0,1.0,6.0,4643.45233448183,7570.291209012726,166.66666666666666,0.0,99.0,1.0,9188.07549893586,7570.2912090127265,183761.5099787172,16331.307920074865
optimistic,111,13696.259194326594,,,13529.592527659928,,,,monthly,7.0,1.0,7.0,5133.00953491635,8563.249659410245,166.66666666666666,0.0,99.0,1.0,9898.611636651964,8563.249659410243,197972.2327330393,17666.669897316588
optimistic,111,13455.434191997716,,,9288.76752533105,,,,monthly,8.0,1.0,8.0,4560.89243872289,8894.541753274827,166.66666666666666,4000.0,99.0,1.0,10315.401253237595,8894.541753274829,206308.0250647519,19087.529397279355
optimistic,111,14877.809511069487,,,14711.14284440282,,,,monthly,9.0,1.0,9.0,4537.375584638816,10340.43392643067,166.66666666666666,0.0,98.0,2.0,10523.485572524292,10340.433926430669,210469.71145048586,19270.58104337298
optimistic,111,12911.486697020966,,,12744.8200303543,,,,monthly,10.0,1.0,10.0,4463.7599163307195,8447.726780690246,166.66666666666666,0.0,98.0,2.0,9959.530752549239,8447.726780690246,199190.6150509848,20782.385015231972
optimistic,111,13457.761666530494,,,13291.094999863828,,,,monthly,11.0,1.0,11.0,4538.955882793116,8918.805783737378,166.66666666666666,0.0,98.0,2.0,10308.54295178954,8918.805783737382,206170.85903579084,22172.122183284133
optimistic,111,15004.644100103204,,,14837.977433436537,,,,monthly,12.0,1.0,12.0,4878.201254889113,10126.44284521409,166.66666666666666,0.0,98.0,2.0,10085.812050478375,10126.442845214091,201716.24100956751,22131.491388548417
optimistic,112,115115.37435809248,24000.0,30789.351147795744,60326.023210296735,0.06,94.0,100.0,summary,,,,,,,,,,,,,
optimistic,112,5207.556217382185,,,5040.889550715518,,,,monthly,1.0,1.0,1.0,5207.556217382185,0.0,166.66666666666666,0.0,100.0,0.0,2591.868391255105,0.0,51837.367825102105,2591.868391255105
optimistic,112,7181.567715792788,,,3414.9010491261206,,,,monthly,2.0,1.0,2.0,4894.396033850319,2287.1716819424687,166.66666666666666,3600.0,100.0,0.0,3682.5541448475583,2287.1716819424687,73651.08289695118,3987.2508541601946
optimistic,112,7962.608629326889,,,7795.941962660222,,,,monthly,3.0,1.0,3.0,4907.2744435005,3055.3341858263893,166.66666666666666,0.0,99.0,1.0,5202.382317111281,3055.3341858263893,104047.64634222563,6134.298985445086
optimistic,112,9509.145372773166,,,9342.4787061065,,,,monthly,4.0,1.0,4.0,5207.282024345112,4301.8633484280535,166.66666666666666,0.0,99.0,1.0,5784.188205236196,4301.863348428053,115683.76410472393,7616.62384225323
optimistic,112,9113.674444263655,,,8947.00777759699,,,,monthly,5.0,1.0,5.0,5122.182357865341,3991.4920863983148,166.66666666666666,0.0,99.0,1.0,6407.612677848262,3991.4920863983143,128152.25355696524,10032.744433703177
optimistic,112,11220.647960182603,,,11053.981293515937,,,,monthly,6.0,1.0,6.0,5061.639721583722,6159.008238598881,166.66666666666666,0.0,99.0,1.0,6871.887887661687,6159.008238598882,137437.75775323375,10745.624082765982
optimistic,112,13434.537789378724,,,8867.871122712058,,,,monthly,7.0,1.0,7.0,5451.141525624976,7983.396263753749,166.66666666666666,4400.0,99.0,1.0,6250.6594999904655,7983.396263753749,125013.18999980933,9012.887319002699
optimistic,112,9372.501947177032,,,9205.835280510366,,,,monthly,8.0,1.0,8.0,4929.314456993772,4443.18749018326,166.66666666666666,0.0,98.0,2.0,6389.2155023876885,4443.187490183261,127784.31004775377,10958.915331207127
optimistic,112,11718.230091910089,,,7551.563425243423,,,,monthly,9.0,1.0,9.0,5017.64041419726,6700.589677712828,166.66666666666666,4000.0,98.0,2.0,6473.990087392206,6700.589677712827,129479.80174784413,10732.315740886506
optimistic,112,8656.627609148876,,,-6299.390205313532,,,,monthly,10.0,1.0,10.0,4990.878143689969,3665.749465458908,166.66666666666666,14789.351147795742,97.0,3.0,6964.167764317099,3665.7494654589086,139283.355286342,13037.981451213294
optimistic,112,11787.73498064691,,,7621.068313980244,,,,monthly,11.0,1.0,11.0,4734.1217170748,7053.613263572111,166.66666666666666,4000.0,95.0,5.0,6520.0246348051,7053.6132635721115,130400.49269610201,12504.392822446283
optimistic,112,9950.54160010954,,,9783.874933442874,,,,monthly,12.0,1.0,12.0,5204.116484420618,4746.425115688923,166.66666666666666,0.0,94.0,6.0,7230.346216689046,4746.425115688924,144606.92433378092,14988.313923446405
optimistic,113,127525.81076449313,24000.0,9886.970478118801,93638.84028637432,0.03,97.0,100.0,summary,,,,,,,,,,,,,
optimistic,113,5263.723743750025,,,-63.02643503097897,,,,monthly,1.0,1.0,1.0,5263.723743750025,0.0,166.66666666666666,5160.083512114337,100.0,0.0,3907.089352188097,0.0,78141.78704376194,3907.089352188097
optimistic,113,7800.375633229315,,,7633.708966562648,,,,monthly,2.0,1.0,2.0,4650.739696609164,3149.6359366201514,166.66666666666666,0.0,98.0,2.0,5942.739979497814,3149.6359366201523,118854.7995899563,6700.1933950657585
optimistic,113,9056.918168949558,,,8890.251502282892,,,,monthly,3.0,1.0,3.0,4388.124254636758,4668.7939143128,166.66666666666666,0.0,98.0,2.0,5981.643857293858,4668.7939143128,119632.87714587717,8013.043338046818
optimistic,113,9975.742937290279,,,5082.18930461915,,,,monthly,4.0,1.0,4.0,4996.855677309133,4978.887259981146,166.66666666666666,4726.886966004463,98.0,2.0,6629.13185536935,4978.887259981146,132582.637107387,9526.599126704708
optimistic,113,10979.977360678098,,,10813.310694011432,,,,monthly,5.0,1.0,5.0,4907.824946623641,6072.152414054457,166.66666666666666,0.0,97.0,3.0,7796.5268811496,6072.152414054458,155930.537622992,11250.973593799852
optimistic,113,11063.690225289023,,,10897.023558622357,,,,monthly,6.0,1.0,6.0,4723.383868694402,6340.306356594621,166.66666666666666,0.0,97.0,3.0,8336.404559360097,6340.306356594621,166728.09118720194,13247.071796565328
optimistic,113,12600.27287249958,,,12433.606205832913,,,,monthly,7.0,1.0,7.0,5079.017324169373,7521.255548330208,166.66666666666666,0.0,97.0,3.0,7826.110669190493,7521.255548330208,156522.21338380987,13551.926917425611
optimistic,113,12259.495902363115,,,12092.829235696448,,,,monthly,8.0,1.0,8.0,4694.508352795146,7564.987549567969,166.66666666666666,0.0,97.0,3.0,8355.026264771923,7564.987549567968,167100.52529543848,14341.965632629566
optimistic,113,13634.296840329214,,,13467.630173662548,,,,monthly,9.0,1.0,9.0,4709.841804009696,8924.45503631952,166.66666666666666,0.0,97.0,3.0,8036.522389519673,8924.455036319518,160730.4477903935,13454.032985829723
optimistic,113,11923.907977146147,,,11757.241310479481,,,,monthly,10.0,1.0,10.0,4716.187354499519,7207.720622646628,166.66666666666666,0.0,97.0,3.0,8376.255869710269,7207.720622646629,167525.1173942054,14622.568232893364
optimistic,113,12331.46324827852,,,12164.796581611854,,,,monthly,11.0,1.0,11.0,4685.436955756777,7646.026292521742,166.66666666666666,0.0,97.0,3.0,7465.599665890986,7646.026292521741,149311.99331781975,14442.141606262609
optimistic,113,10635.945854690264,,,10469.279188023598,,,,monthly,12.0,1.0,12.0,5267.929695848147,5368.016158842116,166.66666666666666,0.0,97.0,3.0,8625.296528102203,5368.016158842117,172505.9305620441,17699.421975522695
optimistic,114,141838.307281937,24000.0,11600.0,106238.30728193701,0.03,97.0,100.0,summary,,,,,,,,,,,,,
optimistic,114,5198.29564942342,,,1431.6289827567534,,,,monthly,1.0,1.0,1.0,5198.29564942342,0.0,166.66666666666666,3600.0,100.0,0.0,4236.120739263431,0.0,84722.41478526861,4236.120739263431
optimistic,114,8282.605175944405,,,8115.938509277738,,,,monthly,2.0,1.0,2.0,4736.244689602087,3546.3604863423175,166.66666666666666,0.0,99.0,1.0,6777.737606294619,3546.360486342318,135554.75212589238,7467.497859215731
optimistic,114,9477.089948429526,,,9310.42328176286,,,,monthly,3.0,1.0,3.0,4625.7924520234965,4851.297496406029,166.66666666666666,0.0,99.0,1.0,8707.043568140734,4851.297496406029,174140.87136281468,11323.243930950437
optimistic,114,11596.630634152989,,,11429.963967486323,,,,monthly,4.0,1.0,4.0,4692.438790152092,6904.191844000898,166.66666666666666,0.0,99.0,1.0,9291.05564428229,6904.191844000897,185821.11288564582,13710.10773123183
optimistic,114,12694.577099689843,,,12527.910433023177,,,,monthly,5.0,1.0,5.0,4616.1516999673595,8078.425399722484,166.66666666666666,0.0,99.0,1.0,9097.405067423455,8078.425399722484,181948.10134846912,14729.087398932801
optimistic,114,12812.840519596073,,,12646.173852929407,,,,monthly,6.0,1.0,6.0,4605.101753762902,8207.73876583317,166.66666666666666,0.0,99.0,1.0,9118.992022918914,8207.73876583317,182379.84045837828,15640.340656018545
optimistic,114,14482.306650284772,,,14315.639983618106,,,,monthly,7.0,1.0,7.0,5057.848928258819,9424.457722025954,166.66666666666666,0.0,99.0,1.0,8440.235348116823,9424.45772202595,168804.70696233647,14656.118282109415
optimistic,114,14017.655638908134,,,9850.988972241468,,,,monthly,8.0,1.0,8.0,4701.900122077913,9315.755516830222,166.66666666666666,4000.0,99.0,1.0,7568.721492463965,9315.755516830222,151374.42984927932,12909.084257743158
optimistic,114,11068.964941184378,,,10902.298274517712,,,,monthly,9.0,1.0,9.0,4789.293175935713,6279.671765248664,166.66666666666666,0.0,98.0,2.0,8843.840401604657,6279.671765248664,176876.80803209316,15473.25289409915
optimistic,114,13983.354815161314,,,13816.688148494648,,,,monthly,10.0,1.0,10.0,4626.239551661206,9357.115263500109,166.66666666666666,0.0,98.0,2.0,9361.997239775548,9357.115263500107,187239.944795511,15478.134870374593
optimistic,114,13849.886958685966,,,9683.2202920193,,,,monthly,11.0,1.0,11.0,4610.851304945801,9239.035653740164,166.66666666666666,4000.0,98.0,2.0,9087.433879818185,9239.035653740162,181748.6775963637,15326.533096452615
optimistic,114,14374.099250476193,,,14207.432583809526,,,,monthly,12.0,1.0,12.0,5030.104638471411,9343.994612004783,166.66666666666666,0.0,97.0,3.0,9190.037319782872,9343.994612004783,183800.74639565748,15172.575804230706
optimistic,115,142268.08255302464,24000.0,26812.908076954653,91455.17447606998,0.05,95.0,100.0,summary,,,,,,,,,,,,,
optimistic,115,4878.719784761292,,,1660.5042452502707,,,,monthly,1.0,1.0,1.0,4878.719784761292,0.0,166.66666666666666,3051.5488728443547,100.0,0.0,3445.1635927206858,0.0,68903.27185441372,3445.1635927206858
optimistic,115,7754.183462611259,,,3987.5167959445916,,,,monthly,2.0,1.0,2.0,4736.767205335275,3017.4162572759833,166.66666666666666,3600.0,99.0,1.0,6501.717473242833,3017.4162572759833,130034.34946485667,6929.464808687536
optimistic,115,10430.517543784796,,,10263.85087711813,,,,monthly,3.0,1.0,3.0,4349.644196237177,6080.873347547618,166.66666666666666,0.0,98.0,2.0,6982.033097372928,6080.873347547619,139640.66194745858,7830.6245585128445
optimistic,115,10168.411765269826,,,10001.74509860316,,,,monthly,4.0,1.0,4.0,4710.704101934135,5457.707663335691,166.66666666666666,0.0,98.0,2.0,9302.316183963643,5457.707663335693,186046.32367927287,11675.233079140795
optimistic,115,12263.301752987463,,,12096.635086320797,,,,monthly,5.0,1.0,5.0,4566.863401002437,7696.438351985025,166.66666666666666,0.0,98.0,2.0,10365.270391189892,7696.438351985026,207305.40782379787,14344.06511834566
optimistic,115,13509.444138155362,,,13342.777471488696,,,,monthly,6.0,1.0,6.0,4471.94067368912,9037.503464466243,166.66666666666666,0.0,98.0,2.0,10663.163299223354,9037.503464466243,213263.26598446709,15969.72495310277
optimistic,115,13449.011771786378,,,13282.345105119712,,,,monthly,7.0,1.0,7.0,4778.919723612524,8670.092048173854,166.66666666666666,0.0,98.0,2.0,10603.523299103088,8670.092048173856,212070.46598206178,17903.156204032002
optimistic,115,11921.683942638716,,,11755.01727597205,,,,monthly,8.0,1.0,8.0,4373.12307358721,7548.5608690515055,166.66666666666666,0.0,98.0,2.0,11255.004604912307,7548.560869051506,225100.09209824612,21609.599939892803
optimistic,115,14176.13252120298,,,5500.5620302626685,,,,monthly,9.0,1.0,9.0,4342.708093789207,9833.424427413773,166.66666666666666,8508.903824273646,98.0,2.0,10078.74391005753,9833.42442741377,201574.87820115063,21075.272961028804
optimistic,115,14895.604641289276,,,14728.93797462261,,,,monthly,10.0,1.0,10.0,4307.088763968942,10588.515877320333,166.66666666666666,0.0,97.0,3.0,9264.802251186004,10588.515877320331,185296.0450237201,19751.55933489448
optimistic,115,14003.301272159671,,,6584.179225656354,,,,monthly,11.0,1.0,11.0,4438.155988868818,9565.145283290853,166.66666666666666,7252.455379836651,97.0,3.0,9041.486891720087,9565.14528329085,180829.73783440178,19023.105977553932
optimistic,115,14817.769956377615,,,10251.103289710949,,,,monthly,12.0,1.0,12.0,4832.203222955354,9985.56673342226,166.66666666666666,4400.0,96.0,4.0,9061.405865886954,9985.566733422258,181228.1173177391,18098.945110018627
optimistic,116,108767.69377183024,24000.0,22800.0,61967.693771830236,0.06,94.0,100.0,summary,,,,,,,,,,,,,
optimistic,116,5064.741658019532,,,4898.074991352865,,,,monthly,1.0,1.0,1.0,5064.741658019532,0.0,166.66666666666666,0.0,100.0,0.0,1708.9236537012364,0.0,34178.47307402473,1708.9236537012364
optimistic,116,6641.544272364292,,,2874.877605697625,,,,monthly,2.0,1.0,2.0,5154.663478581048,1486.8807937832432,166.66666666666666,3600.0,100.0,0.0,3682.5857094675025,1486.8807937832432,73651.71418935005,3904.6285693854957
optimistic,116,7724.327395896444,,,357.66072922977673,,,,monthly,3.0,1.0,3.0,4812.336398373,2911.9909975234445,166.66666666666666,7200.0,99.0,1.0,4259.61261124721,2911.9909975234445,85192.25222494421,5252.250183109261
optimistic,116,8299.675360892305,,,8133.008694225638,,,,monthly,4.0,1.0,4.0,5249.100831877555,3050.57452901475,166.66666666666666,0.0,97.0,3.0,5091.511272331527,3050.57452901475,101830.22544663055,7293.186926426038
optimistic,116,8914.878454306687,,,8748.21178764002,,,,monthly,5.0,1.0,5.0,4983.495541927429,3931.3829123792584,166.66666666666666,0.0,97.0,3.0,5036.097434897417,3931.3829123792584,100721.94869794835,8397.901448944196
optimistic,116,9470.935010427202,,,5304.268343760536,,,,monthly,6.0,1.0,6.0,5237.402577190929,4233.532433236273,166.66666666666666,4000.0,97.0,3.0,5786.624560016585,4233.532433236274,115732.49120033171,9950.993575724508
optimistic,116,11252.108437165116,,,11085.44177049845,,,,monthly,7.0,1.0,7.0,5471.319284197691,5780.789152967426,166.66666666666666,0.0,96.0,4.0,5584.317606319152,5780.789152967427,111686.35212638305,9754.522029076234
optimistic,116,9221.848550998579,,,9055.181884331912,,,,monthly,8.0,1.0,8.0,4963.777001150723,4258.071549847856,166.66666666666666,0.0,96.0,4.0,5941.6126486234,4258.071549847855,118832.252972468,11438.063127851778
optimistic,116,11138.63909462199,,,10971.972427955325,,,,monthly,9.0,1.0,9.0,4879.380411936913,6259.258682685078,166.66666666666666,0.0,96.0,4.0,5555.563924889495,6259.2586826850775,111111.27849778991,10734.368370056196
optimistic,116,9611.429928290807,,,1444.7632616241408,,,,monthly,10.0,1.0,10.0,5012.131576744062,4599.298351546746,166.66666666666666,8000.0,96.0,4.0,5222.323511828092,4599.298351546746,104446.47023656184,11357.393530337542
optimistic,116,8733.823091943492,,,8567.156425276826,,,,monthly,11.0,1.0,11.0,4918.716386321398,3815.106705622094,166.66666666666666,0.0,94.0,6.0,5509.1705304248335,3815.1067056220945,110183.41060849668,13051.45735514028
optimistic,116,12693.74251690381,,,12527.075850237145,,,,monthly,12.0,1.0,12.0,5393.39029317147,7300.35222373234,166.66666666666666,0.0,94.0,6.0,5513.364832604669,7300.3522237323405,110267.29665209338,11264.46996401261
optimistic,117,122690.21300428262,24000.0,8400.0,90290.21300428262,0.02,98.0,100.0,summary,,,,,,,,,,,,,
optimistic,117,4995.660641513707,,,4828.99397484704,,,,monthly,1.0,1.0,1.0,4995.660641513707,0.0,166.66666666666666,0.0,100.0,0.0,2445.663219148453,0.0,48913.26438296907,2445.663219148453
optimistic,117,7115.73282905178,,,6949.066162385113,,,,monthly,2.0,1.0,2.0,4801.377777362041,2314.3550516897385,166.66666666666666,0.0,100.0,0.0,3286.0580290742755,2314.355051689739,65721.16058148551,3417.36619653299
optimistic,117,7746.310159095938,,,7579.643492429271,,,,monthly,3.0,1.0,3.0,4925.74046056432,2820.5696985316185,166.66666666666666,0.0,100.0,0.0,5079.717446328312,2820.569698531619,101594.34892656624,5676.513944329683
optimistic,117,8983.484552488104,,,8816.817885821438,,,,monthly,4.0,1.0,4.0,5121.686963826086,3861.7975886620184,166.66666666666666,0.0,100.0,0.0,6375.3638628330855,3861.797588662019,127507.27725666172,8190.08021850075
optimistic,117,9783.305298833206,,,5616.6386321665395,,,,monthly,5.0,1.0,5.0,5129.384527272774,4653.9207715604325,166.66666666666666,4000.0,100.0,0.0,7716.7726491391295,4653.9207715604325,154335.4529827826,11252.932096079447
optimistic,117,10747.082382844343,,,10580.415716177677,,,,monthly,6.0,1.0,6.0,4777.148267881391,5969.934114962953,166.66666666666666,0.0,99.0,1.0,7748.42370380591,5969.934114962954,154968.4740761182,13031.421684922403
optimistic,117,11568.27132905228,,,11401.604662385615,,,,monthly,7.0,1.0,7.0,5379.797889794334,6188.473439257948,166.66666666666666,0.0,99.0,1.0,8306.472511320027,6188.473439257947,166129.45022640057,15149.420756984486
optimistic,117,12416.064754653344,,,12249.398087986678,,,,monthly,8.0,1.0,8.0,4821.6299352444785,7594.434819408866,166.66666666666666,0.0,99.0,1.0,8096.609536549878,7594.434819408867,161932.19073099756,15651.595474125495
optimistic,117,13011.39042608748,,,12844.723759420815,,,,monthly,9.0,1.0,9.0,4791.742806161294,8219.647619926187,166.66666666666666,0.0,99.0,1.0,8034.496479210433,8219.647619926187,160689.92958420867,15466.44433340974
optimistic,117,11433.271905200412,,,11266.605238533746,,,,monthly,10.0,1.0,10.0,4819.032259580141,6614.239645620271,166.66666666666666,0.0,99.0,1.0,8256.558823369687,6614.239645620269,165131.17646739373,17108.76351115916
optimistic,117,12888.531403672743,,,12721.864737006077,,,,monthly,11.0,1.0,11.0,4838.071116249482,8050.4602874232605,166.66666666666666,0.0,99.0,1.0,8393.696307641982,8050.460287423261,167873.92615283965,17451.999531377878
optimistic,117,12001.10732178929,,,7434.440655122624,,,,monthly,12.0,1.0,12.0,5212.819560120005,6788.287761669285,166.66666666666666,4400.0,99.0,1.0,8106.249453665087,6788.287761669284,162124.98907330175,18769.961223373684
optimistic,118,135000.34441361346,24000.0,42833.60418611514,68166.74022749832,0.08,92.0,100.0,summary,,,,,,,,,,,,,
optimistic,118,5136.110652634392,,,1369.443985967725,,,,monthly,1.0,1.0,1.0,5136.110652634392,0.0,166.66666666666666,3600.0,100.0,0.0,3826.2886138800836,0.0,76525.77227760169,3826.2886138800836
optimistic,118,7736.220089133343,,,7569.553422466676,,,,monthly,2.0,1.0,2.0,4637.547492019787,3098.672597113556,166.66666666666666,0.0,99.0,1.0,5921.776688179348,3098.6725971135565,118435.53376358697,6649.392704945874
optimistic,118,9551.968908642773,,,5785.302241976107,,,,monthly,3.0,1.0,3.0,4506.942842100092,5045.026066542681,166.66666666666666,3600.0,99.0,1.0,7072.939666009401,5045.026066542682,141458.793320188,8677.306304412594
optimistic,118,10857.047215523799,,,10690.380548857132,,,,monthly,4.0,1.0,4.0,4796.882838075884,6060.1643774479135,166.66666666666666,0.0,98.0,2.0,7910.862897467126,6060.1643774479135,158217.25794934251,10528.004824431804
optimistic,118,10809.170014759147,,,6642.503348092481,,,,monthly,5.0,1.0,5.0,4828.573122957294,5980.5968918018525,166.66666666666666,4000.0,98.0,2.0,9217.048704941906,5980.596891801853,184340.9740988381,13764.456637571857
optimistic,118,12959.444144809699,,,12792.777478143033,,,,monthly,6.0,1.0,6.0,4574.721086951006,8384.723057858693,166.66666666666666,0.0,97.0,3.0,8972.986894963882,8384.723057858691,179459.73789927765,14352.720474677046
optimistic,118,13008.978771716847,,,12842.312105050181,,,,monthly,7.0,1.0,7.0,5025.061924986924,7983.916846729922,166.66666666666666,0.0,97.0,3.0,9441.928187252952,7983.916846729922,188838.56374505904,15810.731815200075
optimistic,118,12465.97743048392,,,8299.310763817253,,,,monthly,8.0,1.0,8.0,4536.40133481631,7929.5760956676095,166.66666666666666,4000.0,97.0,3.0,8437.218486599195,7929.57609566761,168744.3697319839,16318.37420613166
