scenario,seed,total_income,total_expenses,total_losses,net_profit,delinquency_rate,active_clients_final,num_clients_initial,simulation_type,month,year,month_of_year,commission_income,interest_income,expenses,losses,active_clients,delinquent_clients,interes_generado_total,pagos_interes_total,saldo_principal_total,saldo_interes_total
optimistic,85,191582.11512660963,,,79805.1307746289,,,,monthly,6.0,1.0,6.0,66572.59344157367,125009.52168503596,33333.333333333336,78443.65101864739,975.0,25.0,137608.42719142322,125009.52168503594,3669558.058437953,200418.10941502958
optimistic,85,195401.76187033177,,,123568.42853699843,,,,monthly,7.0,1.0,7.0,72258.51284402188,123143.24902630989,33333.333333333336,38500.0,968.0,32.0,140548.26528761722,123143.24902630984,3747953.7410031264,217823.125676337
optimistic,85,197127.40227065305,,,113003.02942912708,,,,monthly,8.0,1.0,8.0,65488.48098023784,131638.92129041522,33333.333333333336,50791.039508192625,961.0,39.0,143604.08741238795,131638.9212904152,3829442.330997012,229110.58426362564
optimistic,85,201380.8052227195,,,134506.36056236544,,,,monthly,9.0,1.0,9.0,64336.78393288091,137044.0212898386,33333.333333333336,33541.11132702071,954.0,46.0,145086.9621307038,137044.02128983857,3868985.6568187675,236761.43760220092
optimistic,85,205874.84291939714,,,107628.4591987417,,,,monthly,10.0,1.0,10.0,63389.62340815866,142485.21951123848,33333.333333333336,64913.0503873221,949.0,51.0,137827.76600866014,142485.2195112385,3675407.09356427,229865.51038893897
optimistic,85,205157.8859818041,,,152278.83862566302,,,,monthly,11.0,1.0,11.0,63315.314522282584,141842.5714595215,33333.333333333336,19545.714022807755,944.0,56.0,137999.48528266946,141842.57145952163,3679986.2742045186,225746.03342655982
optimistic,85,210434.1874841353,,,166100.85415080196,,,,monthly,12.0,1.0,12.0,69501.49006045557,140932.69742367973,33333.333333333336,11000.0,941.0,59.0,141399.37979902435,140932.69742367973,3770650.1279739826,226212.71580190444
optimistic,86,2017460.44377286,4800000.0,396711.1739594048,-3179250.730186545,0.051,949.0,1000.0,summary,,,,,,,,,,,,,
optimistic,86,77645.42062934375,,,31330.87024628857,,,,monthly,1.0,1.0,1.0,77645.42062934375,0.0,33333.333333333336,12981.21704972184,1000.0,0.0,56587.53718033964,0.0,1509000.9914757237,56587.53718033964
optimistic,86,122660.95264608711,,,84827.61931275378,,,,monthly,2.0,1.0,2.0,71788.26056574298,50872.69208034413,33333.333333333336,4500.0,997.0,3.0,86901.78316145395,50872.692080344124,2317380.8843054385,92616.62826144946
optimistic,86,140103.52983895683,,,66270.19650562349,,,,monthly,3.0,1.0,3.0,67098.00890570886,73005.52093324796,33333.333333333336,40500.0,996.0,4.0,107248.89170893302,73005.520933248,2859970.4455715474,126859.99903713448
optimistic,86,165072.14630167343,,,110425.17462001753,,,,monthly,4.0,1.0,4.0,71217.70264561499,93854.44365605844,33333.333333333336,21313.638348322558,987.0,13.0,118235.77993129163,93854.44365605841,3152954.1315011103,150730.03757316593
optimistic,86,176990.79794812348,,,118657.46461479014,,,,monthly,5.0,1.0,5.0,69127.59633530397,107863.20161281951,33333.333333333336,25000.0,985.0,15.0,125090.23804198614,107863.20161281954,3335739.6811196306,167957.07400233252
optimistic,86,181398.47869118923,,,98671.16204279769,,,,monthly,6.0,1.0,6.0,68599.962738729,112798.51595246023,33333.333333333336,49393.9833150582,980.0,20.0,126604.32136217106,112798.51595246031,3376115.2363245618,180390.28808575918
optimistic,86,192542.08798437228,,,78037.39345512597,,,,monthly,7.0,1.0,7.0,74841.25447331792,117700.83351105434,33333.333333333336,81171.36119591296,975.0,25.0,133076.05956706998,117700.83351105444,3548694.921788533,192586.15326055884
optimistic,86,185132.44803801156,,,129598.68945950222,,,,monthly,8.0,1.0,8.0,65836.88741045537,119295.56062755619,33333.333333333336,22200.425245176,969.0,31.0,135557.36500679702,119295.56062755619,3614863.0668479204,208841.6646228162
optimistic,86,200627.70212399957,,,109645.89240337707,,,,monthly,9.0,1.0,9.0,65039.3416207363,135588.36050326328,33333.333333333336,57648.47638728915,964.0,36.0,128305.91035177447,135588.3605032632,3421490.9427139857,199302.5452288706
optimistic,86,188707.83241966355,,,105372.42666840614,,,,monthly,10.0,1.0,10.0,65463.47962967966,123244.3527899839,33333.333333333336,50002.072417924064,959.0,41.0,127049.95490814466,123244.35278998385,3387998.7975505246,201427.08892100243
optimistic,86,184900.08485381305,,,141566.7515204797,,,,monthly,11.0,1.0,11.0,65757.96593952422,119142.11891428883,33333.333333333336,10000.0,955.0,45.0,129074.20537793897,119142.11891428885,3441978.8100783727,211359.17538465257
optimistic,86,201678.96229762613,,,146345.6289642928,,,,monthly,12.0,1.0,12.0,72092.58360326172,129586.37869436441,33333.333333333336,22000.0,953.0,47.0,137274.28035362897,129586.37869436444,3660647.476096773,219047.07704391712
optimistic,87,1930150.3562245367,4800000.0,468275.93696491397,-3338125.5807403773,0.064,936.0,1000.0,summary,,,,,,,,,,,,,
optimistic,87,78408.07868301308,,,13144.435161626843,,,,monthly,1.0,1.0,1.0,78408.07868301308,0.0,33333.333333333336,31930.310188052903,1000.0,0.0,52469.08418550254,0.0,1399175.578280068,52469.08418550254
optimistic,87,116497.77242360427,,,78664.43909027093,,,,monthly,2.0,1.0,2.0,69973.01769264447,46524.7547309598,33333.333333333336,4500.0,994.0,6.0,80148.07582428267,46524.7547309598,2137282.021980871,86092.4052788254
optimistic,87,137391.33608013424,,,90558.00274680089,,,,monthly,3.0,1.0,3.0,67590.56881240297,69800.76726773127,33333.333333333336,13500.0,993.0,7.0,96183.06638834806,69800.76726773127,2564881.7703559482,112474.7043994422
optimistic,87,154854.81266056694,,,98550.22617241796,,,,monthly,4.0,1.0,4.0,71762.7006566399,83092.11200392703,33333.333333333336,22971.253154815648,990.0,10.0,110401.05212122508,83092.112003927,2944028.0565660023,139269.17879846596
optimistic,87,164813.20814666583,,,32756.642043026193,,,,monthly,5.0,1.0,5.0,69547.39279791072,95265.81534875509,33333.333333333336,98723.23277030629,987.0,13.0,113648.91199028179,95265.81534875518,3030637.653074181,154751.13445404088
optimistic,87,174203.2224531341,,,99356.65110203213,,,,monthly,6.0,1.0,6.0,68119.58350966425,106083.63894346985,33333.333333333336,41513.238017768635,978.0,22.0,113641.61701769754,106083.63894346982,3030443.120471935,161062.1299610872
optimistic,87,173950.06447187543,,,55582.89098523423,,,,monthly,7.0,1.0,7.0,75023.37188567739,98926.69258619806,33333.333333333336,85033.84015330786,973.0,27.0,117539.17931039957,98926.69258619806,3134378.1149439886,175852.2992422299
optimistic,87,175508.64153168042,,,101766.508763692,,,,monthly,8.0,1.0,8.0,67398.0041343632,108110.6373973172,33333.333333333336,40408.79943465507,966.0,34.0,123838.91621983543,108110.63739731724,3302371.0991956117,190962.9198807013
optimistic,87,178520.77863356305,,,110187.44530022971,,,,monthly,9.0,1.0,9.0,65751.0671503406,112769.71148322245,33333.333333333336,35000.0,960.0,40.0,127045.66762106754,112769.71148322249,3387884.469895134,205238.87601854632
optimistic,87,190299.1995216238,,,105270.60294228295,,,,monthly,10.0,1.0,10.0,64095.11230260999,126204.08721901383,33333.333333333336,51695.263246007526,953.0,47.0,122980.5845554881,126204.08721901383,3279482.254813016,201579.35649729715
optimistic,87,189683.9860259922,,,146350.65269265886,,,,monthly,11.0,1.0,11.0,63679.5579447403,126004.42808125188,33333.333333333336,10000.0,944.0,56.0,121024.156675854,126004.42808125188,3227310.8446894404,196599.08509189927
optimistic,87,196019.2555926831,,,129685.92225934975,,,,monthly,12.0,1.0,12.0,71372.15786395699,124647.0977287261,33333.333333333336,33000.0,942.0,58.0,119382.84433178545,124647.09772872609,3183542.515514279,191334.83169495862
optimistic,88,2138106.3106809873,4800000.0,495827.5860958225,-3157721.275414835,0.063,937.0,1000.0,summary,,,,,,,,,,,,,
optimistic,88,80725.46431319304,,,15083.724002821647,,,,monthly,1.0,1.0,1.0,80725.46431319304,0.0,33333.333333333336,32308.406977038052,1000.0,0.0,63684.574215701694,0.0,1698255.3124187118,63684.574215701694
optimistic,88,126191.49486279683,,,55896.89548863389,,,,monthly,2.0,1.0,2.0,70868.95678599359,55322.538076803234,33333.333333333336,36961.26604082959,995.0,5.0,94062.70896757477,55322.53807680325,2508338.905801994,101813.48038355893
optimistic,88,147164.3774015419,,,56481.05876426019,,,,monthly,3.0,1.0,3.0,67964.92273195603,79199.45466958586,33333.333333333336,57349.98530394836,991.0,9.0,121301.36513366939,79199.45466958592,3234703.070231184,143730.46097600786
optimistic,88,178404.77895968728,,,91430.13701618774,,,,monthly,4.0,1.0,4.0,70451.8619744198,107952.91698526748,33333.333333333336,53641.30861016619,981.0,19.0,131549.32988175805,107952.91698526754,3507982.1301802145,166610.23131015094
optimistic,88,176096.16393715504,,,56964.63245332612,,,,monthly,5.0,1.0,5.0,67528.93516701007,108567.22877014497,33333.333333333336,85798.19815049558,973.0,27.0,142110.98660187185,108567.22877014494,3789626.3093832494,197013.81980510073
optimistic,88,198319.57625297928,,,144796.08014376304,,,,monthly,6.0,1.0,6.0,65319.68020724169,132999.8960457376,33333.333333333336,20190.162775882884,966.0,34.0,140263.38057433665,132999.89604573764,3740356.8153156443,203896.57388128494
optimistic,88,197589.04329227665,,,121315.31279714264,,,,monthly,7.0,1.0,7.0,72634.9690589998,124954.07423327684,33333.333333333336,42940.39716180066,964.0,36.0,147368.39234985347,124954.07423327678,3929823.7959960927,225313.10345192868
optimistic,88,211369.3716915957,,,142986.22533955303,,,,monthly,8.0,1.0,8.0,64286.04283783871,147083.328853757,33333.333333333336,35049.813018709334,959.0,41.0,145307.38675891838,147083.32885375715,3874863.6469044904,223410.7557250009
optimistic,88,196176.84415045567,,,119819.37325450148,,,,monthly,9.0,1.0,9.0,64563.721658723865,131613.1224917318,33333.333333333336,43024.13756262085,955.0,45.0,146678.98011570532,131613.1224917318,3911439.469752142,237669.45264826078
optimistic,88,212113.02508840527,,,127715.78126074096,,,,monthly,10.0,1.0,10.0,62659.64788804441,149453.37720036085,33333.333333333336,51063.910494330965,949.0,51.0,140044.75345089496,149453.37720036088,3734526.7586905328,225909.8601598311
optimistic,88,208364.8335397344,,,165031.50020640105,,,,monthly,11.0,1.0,11.0,63885.66331193747,144479.17022779692,33333.333333333336,10000.0,944.0,56.0,133380.97575064062,144479.17022779686,3556826.0200170837,214811.66568267485
optimistic,88,205591.3371911664,,,144758.00385783307,,,,monthly,12.0,1.0,12.0,71378.62605064067,134212.71114052576,33333.333333333336,27500.0,942.0,58.0,135342.4188563013,134212.71114052576,3609131.1695013675,215941.37339845038
optimistic,89,2067467.1760510604,4800000.0,431766.5991329731,-3164299.4230819126,0.055,945.0,1000.0,summary,,,,,,,,,,,,,
optimistic,89,78256.70419612319,,,9983.10665839837,,,,monthly,1.0,1.0,1.0,78256.70419612319,0.0,33333.333333333336,34940.26420439148,1000.0,0.0,55451.9252217041,0.0,1478718.0059121093,55451.9252217041
optimistic,89,119423.6913157927,,,81590.35798245936,,,,monthly,2.0,1.0,2.0,71070.0643669586,48353.626948834106,33333.333333333336,4500.0,996.0,4.0,91546.46841974714,48353.62694883412,2441239.157859924,98644.76669261711
optimistic,89,145874.0690107546,,,69939.49903800644,,,,monthly,3.0,1.0,3.0,66760.68738517833,79113.38162557628,33333.333333333336,42601.23663941483,995.0,5.0,107035.73400466634,79113.38162557622,2854286.2401244356,125708.66367314906
optimistic,89,169274.36622904084,,,110941.0328957075,,,,monthly,4.0,1.0,4.0,72453.46023828443,96820.90599075641,33333.333333333336,25000.0,991.0,9.0,119939.68125189701,96820.90599075635,3198391.500050587,148827.4389342897
optimistic,89,169560.79477311939,,,111227.46143978604,,,,monthly,5.0,1.0,5.0,69497.84630677792,100062.94846634146,33333.333333333336,25000.0,986.0,14.0,134656.05239787677,100062.94846634143,3590828.063943381,183420.54286582506
optimistic,89,185940.07381267898,,,128858.39578460676,,,,monthly,6.0,1.0,6.0,67711.1488713229,118228.92494135609,33333.333333333336,23748.34469473887,981.0,19.0,137702.90203750817,118228.92494135608,3672077.387666885,201810.20026746945
optimistic,89,209664.66522383556,,,100534.2918118949,,,,monthly,7.0,1.0,7.0,73116.97659440033,136547.68862943523,33333.333333333336,75797.04007860732,979.0,21.0,134818.50162960376,136547.68862943532,3595160.0434561004,198665.51502795183
optimistic,89,190069.50325701473,,,74262.76000336665,,,,monthly,8.0,1.0,8.0,66319.40126680487,123750.10199020986,33333.333333333336,82473.40992031473,970.0,30.0,137096.4035266808,123750.10199020983,3655904.094044822,209498.88396088665
optimistic,89,183875.78851567005,,,140542.4551823367,,,,monthly,9.0,1.0,9.0,64989.057191362444,118886.73132430759,33333.333333333336,10000.0,963.0,37.0,140784.25378064753,118886.7313243076,3754246.7674839343,231396.4064172266
optimistic,89,192948.33357825983,,,144615.0002449265,,,,monthly,10.0,1.0,10.0,64676.35661826294,128271.97695999689,33333.333333333336,15000.0,961.0,39.0,144492.63567363133,128271.97695999686,3853136.9512968357,247617.06513086107
optimistic,89,208100.28384153455,,,125922.96748047112,,,,monthly,11.0,1.0,11.0,63675.52389992319,144424.75994161135,33333.333333333336,48843.983027730086,958.0,42.0,138481.62296999161,144424.75994161132,3692843.2791997767,241101.87318284894
optimistic,89,214478.90229723603,,,137283.24839612684,,,,monthly,12.0,1.0,12.0,70221.85079214428,144257.05150509175,33333.333333333336,43862.32056777584,951.0,49.0,137855.81108418654,144257.05150509183,3676154.9622449744,234192.86143325845
optimistic,90,2155587.7470708475,4800000.0,415624.8338693102,-3060037.0867984626,0.052,948.0,1000.0,summary,,,,,,,,,,,,,
optimistic,90,77884.254325694,,,43057.28546514874,,,,monthly,1.0,1.0,1.0,77884.254325694,0.0,33333.333333333336,1493.6355272119179,1000.0,0.0,57340.96966674493,0.0,1529092.5244465317,57340.96966674493
optimistic,90,124141.78702246475,,,72808.45368913142,,,,monthly,2.0,1.0,2.0,73205.488874031,50936.29814843375,33333.333333333336,18000.0,999.0,1.0,97498.56620919393,50936.298148433736,2599961.765578505,103903.23772750514
optimistic,90,150830.10742471766,,,99496.77409138432,,,,monthly,3.0,1.0,3.0,68429.86393058239,82400.24349413527,33333.333333333336,18000.0,995.0,5.0,119602.24116470087,82400.24349413531,3189393.097725357,141105.23539807068
optimistic,90,177742.61724916205,,,90194.85080667467,,,,monthly,4.0,1.0,4.0,71394.22739356615,106348.3898555959,33333.333333333336,54214.43310915404,991.0,9.0,138447.82876637735,106348.38985559595,3691942.1004367294,172431.17629885537
optimistic,90,184711.18467827287,,,137570.17027022224,,,,monthly,5.0,1.0,5.0,67604.31031308782,117106.87436518507,33333.333333333336,13807.681074717273,983.0,17.0,142910.74336755293,117106.874365185,3810953.1564680785,198225.96460708228
optimistic,90,189459.8799623991,,,86656.6960594369,,,,monthly,6.0,1.0,6.0,65737.96972135629,123721.91024104282,33333.333333333336,69469.85056962886,981.0,19.0,140674.724709428,123721.91024104282,3751325.9922514134,212723.18390257156
optimistic,90,200104.9125047161,,,122070.93453796487,,,,monthly,7.0,1.0,7.0,72657.43424978279,127447.47825493332,33333.333333333336,44700.64463341788,974.0,26.0,147152.19182157586,127447.47825493335,3924058.4485753565,230280.61117122468
optimistic,90,205562.24597089118,,,154056.73134406604,,,,monthly,8.0,1.0,8.0,64994.37585949855,140567.87011139264,33333.333333333336,18172.181293491813,969.0,31.0,152624.25119273143,140567.8701113927,4069980.0318061714,242210.12002977877
optimistic,90,206920.76701957072,,,105853.37489559216,,,,monthly,9.0,1.0,9.0,63212.345066133996,143708.42195343671,33333.333333333336,67734.05879064521,966.0,34.0,146272.07401696593,143708.42195343683,3900588.6404524245,242882.12288856946
optimistic,90,215431.18641520746,,,137978.4204185636,,,,monthly,10.0,1.0,10.0,64568.00532484766,150863.1810903598,33333.333333333336,44119.43266331054,957.0,43.0,143679.00211666283,150863.18109035984,3831440.0564443422,234766.82570756716
optimistic,90,209413.64888427893,,,135220.45239957748,,,,monthly,11.0,1.0,11.0,64880.42332059596,144533.22556368297,33333.333333333336,40859.86315136812,954.0,46.0,145276.54179015922,144533.22556368297,3874041.1144042457,233447.68052928764
optimistic,90,213385.15561347303,,,154998.7692237752,,,,monthly,12.0,1.0,12.0,69230.8974344575,144154.25817901554,33333.333333333336,25053.0530563645,951.0,49.0,143461.41849615244,144154.25817901554,3825637.826564065,232256.86117384574
optimistic,91,2111746.652375832,4800000.0,417378.9710029866,-3105632.3186271545,0.056,944.0,1000.0,summary,,,,,,,,,,,,,
optimistic,91,78855.51492067512,,,1333.2963237326112,,,,monthly,1.0,1.0,1.0,78855.51492067512,0.0,33333.333333333336,44188.885263609176,1000.0,0.0,60419.140182271876,0.0,1611177.07152725,60419.140182271876
optimistic,91,126932.07847119556,,,53864.90729359062,,,,monthly,2.0,1.0,2.0,72894.00274144812,54038.07572974745,33333.333333333336,39733.8378442716,991.0,9.0,101008.57739636555,54038.07572974744,2693562.0639030817,107186.42018390063
optimistic,91,152327.64869176236,,,105494.31535842901,,,,monthly,3.0,1.0,3.0,64601.5743565556,87726.07433520677,33333.333333333336,13500.0,985.0,15.0,114210.38872378643,87726.07433520677,3045610.365967638,133670.7345724803
optimistic,91,166580.97067393205,,,84387.90923628073,,,,monthly,4.0,1.0,4.0,71655.54588767949,94925.42478625257,33333.333333333336,48859.72810431798,982.0,18.0,133660.8252956864,94925.42478625262,3564288.6745516374,171554.46054433563
optimistic,91,187449.67205100466,,,60185.10612672345,,,,monthly,5.0,1.0,5.0,68102.0185181001,119347.65353290454,33333.333333333336,93931.23259094787,978.0,22.0,133904.32013392326,119347.65353290454,3570781.8702379535,184146.9835616002
optimistic,91,193322.92756254587,,,154989.59422921253,,,,monthly,6.0,1.0,6.0,66986.18065083631,126336.74691170955,33333.333333333336,5000.0,970.0,30.0,133451.0410184238,126336.7469117095,3558694.4271579683,191261.27766831452
optimistic,91,202571.9619704481,,,122380.84776365125,,,,monthly,7.0,1.0,7.0,74227.00101705275,128344.96095339533,33333.333333333336,46857.78087346348,969.0,31.0,135666.8832575548,128344.96095339532,3617783.5535347946,197929.33861646923
optimistic,91,197848.58117071615,,,149689.3061246549,,,,monthly,8.0,1.0,8.0,66248.24072859382,131600.34044212234,33333.333333333336,14825.941712727918,964.0,36.0,138155.85586063247,131600.34044212234,3684156.1562835327,204326.9683316928
optimistic,91,201901.11837642477,,,153567.78504309143,,,,monthly,9.0,1.0,9.0,66253.15565230361,135647.96272412117,33333.333333333336,15000.0,962.0,38.0,140251.14537991516,135647.9627241212,3740030.543464404,208930.15098748673
optimistic,91,188294.56598973525,,,104378.04006018258,,,,monthly,10.0,1.0,10.0,64619.23955185968,123675.32643787557,33333.333333333336,50583.19259621932,959.0,41.0,144626.2451057944,123675.32643787563,3856699.8694878505,229825.76482132307
optimistic,91,206156.21507722692,,,144424.50972646437,,,,monthly,11.0,1.0,11.0,63589.140868999406,142567.0742082275,33333.333333333336,28398.372017429218,951.0,49.0,146925.90912266573,142567.07420822754,3918024.2432710864,233661.84782972146
optimistic,91,209505.39742016536,,,159672.06408683202,,,,monthly,12.0,1.0,12.0,70574.85555239086,138930.5418677745,33333.333333333336,16500.0,947.0,53.0,150607.97403916178,138930.54186777447,4016212.641044314,245339.28000110874
optimistic,92,2036290.9684350681,4800000.0,484684.42488793825,-3248393.4564528703,0.062,938.0,1000.0,summary,,,,,,,,,,,,,
optimistic,92,78516.79196136186,,,22683.458628028522,,,,monthly,1.0,1.0,1.0,78516.79196136186,0.0,33333.333333333336,22500.0,1000.0,0.0,56982.64877160891,0.0,1519537.3005762377,56982.64877160891
optimistic,92,122025.87369233061,,,57035.42546599542,,,,monthly,2.0,1.0,2.0,71714.84712230302,50311.02657002759,33333.333333333336,31657.114893001853,995.0,5.0,93845.66593673355,50311.02657002761,2502551.091646228,100213.3503030583
optimistic,92,146697.18639793992,,,63109.531362777816,,,,monthly,3.0,1.0,3.0,66542.30492369497,80154.88147424496,33333.333333333336,50254.32170182876,990.0,10.0,109065.6893892101,80154.88147424498,2908418.3837122694,128717.59989737025
optimistic,92,165902.08219670513,,,94735.468279083,,,,monthly,4.0,1.0,4.0,70120.51131846692,95781.57087823821,33333.333333333336,37833.28058428878,981.0,19.0,121813.50844797268,95781.57087823823,3248360.2252792716,154038.8191026211
optimistic,92,170079.56005221643,,,116746.22671888309,,,,monthly,5.0,1.0,5.0,67713.16680128907,102366.39325092736,33333.333333333336,20000.0,977.0,23.0,128158.0739863961,102366.39325092729,3417548.6396372295,179830.49983808992
optimistic,92,179911.4141919032,,,101556.2865491513,,,,monthly,6.0,1.0,6.0,66694.88116412787,113216.53302777534,33333.333333333336,45021.79430941857,973.0,27.0,130304.62601641366,113216.53302777534,3474790.0271043642,196187.53273233527
optimistic,92,193513.71314977255,,,138072.54412481736,,,,monthly,7.0,1.0,7.0,72478.21192781681,121035.50122195572,33333.333333333336,22107.835691621844,967.0,33.0,135103.60830543857,121035.50122195572,3602762.888145028,209701.21306763383
optimistic,92,184770.26964668868,,,101904.79136085181,,,,monthly,8.0,1.0,8.0,65346.945753371976,119423.3238933167,33333.333333333336,49532.14495250353,966.0,34.0,141030.4237379057,119423.32389331673,3760811.299677485,230583.40864305783
optimistic,92,203896.67080153624,,,82425.64205825326,,,,monthly,9.0,1.0,9.0,63187.94827015542,140708.72253138083,33333.333333333336,88137.69540994964,959.0,41.0,130853.07510041464,140708.72253138083,3489415.3360110573,216830.74647675504
optimistic,92,200269.01116827235,,,125338.15487015736,,,,monthly,10.0,1.0,10.0,64579.45854283255,135689.5526254398,33333.333333333336,41597.522964781645,951.0,49.0,133146.72720175577,135689.55262543977,3550579.392046821,212517.12124138177
optimistic,92,185874.6130567399,,,87498.56534286292,,,,monthly,11.0,1.0,11.0,63601.01567649088,122273.59738024903,33333.333333333336,65042.71438054364,946.0,54.0,132701.5042447946,122273.59738024896,3538706.77986119,219987.34538421733
optimistic,92,204833.78211960162,,,160500.44878626827,,,,monthly,12.0,1.0,12.0,70683.74547881576,134150.03664078584,33333.333333333336,11000.0,940.0,60.0,138550.64813953816,134150.03664078584,3694683.9503876846,224387.95688296965
optimistic,93,2113624.971408277,4800000.0,438598.088373419,-3124973.116965142,0.059,941.0,1000.0,summary,,,,,,,,,,,,,
optimistic,93,79987.52811050441,,,19654.194777171077,,,,monthly,1.0,1.0,1.0,79987.52811050441,0.0,33333.333333333336,27000.0,1000.0,0.0,59534.14825234638,0.0,1587577.2867292368,59534.14825234638
optimistic,93,124893.9838736819,,,73560.65054034855,,,,monthly,2.0,1.0,2.0,72263.96364374389,52630.02022993801,33333.333333333336,18000.0,994.0,6.0,95359.67445822751,52630.020229937996,2542924.6522194003,102263.80248063589
optimistic,93,150311.4855710639,,,85478.15223773057,,,,monthly,3.0,1.0,3.0,66875.69812738792,83435.78744367599,33333.333333333336,31500.0,990.0,10.0,114697.53168662399,83435.78744367597,3058600.84497664,133525.54672358392
optimistic,93,170050.8433555464,,,106717.51002221307,,,,monthly,4.0,1.0,4.0,71464.47273439469,98586.37062115171,33333.333333333336,30000.0,983.0,17.0,132113.38883066585,98586.3706211517,3523023.7021510894,167052.56493309807
optimistic,93,187253.8513686493,,,133920.51803531597,,,,monthly,5.0,1.0,5.0,68288.26818034022,118965.58318830909,33333.333333333336,20000.0,977.0,23.0,138177.49778843677,118965.58318830903,3684733.274358314,186264.47953322582
optimistic,93,191388.48415197793,,,100434.48640320168,,,,monthly,6.0,1.0,6.0,67213.35601013481,124175.1281418431,33333.333333333336,57620.664415442916,973.0,27.0,142454.2369573547,124175.12814184307,3798779.652196125,201956.7098018683
optimistic,93,194858.05862246657,,,70750.25397685048,,,,monthly,7.0,1.0,7.0,72547.74974911817,122310.30887334842,33333.333333333336,90774.47131228275,970.0,30.0,146106.8693464821,122310.30887334852,3896183.1825728556,223720.8471308407
optimistic,93,205073.42195852683,,,121574.75096926492,,,,monthly,8.0,1.0,8.0,64022.38006312098,141051.04189540586,33333.333333333336,50165.33765592857,960.0,40.0,142645.68541133683,141051.04189540594,3803884.944302316,222773.77086695243
optimistic,93,194514.56775693977,,,126106.0134409806,,,,monthly,9.0,1.0,9.0,64127.92776920421,130386.63998773556,33333.333333333336,35075.220982625826,957.0,43.0,143442.6526305347,130386.63998773557,3825137.403480925,235305.13854644675
optimistic,93,207611.4728994949,,,149188.00292184524,,,,monthly,10.0,1.0,10.0,64005.18505509317,143606.28784440173,33333.333333333336,25090.136644316302,952.0,48.0,147229.35776569147,143606.28784440164,3926116.2070851056,238554.66416042374
optimistic,93,210214.76245014294,,,151881.4291168096,,,,monthly,11.0,1.0,11.0,63983.98496826715,146230.7774818758,33333.333333333336,25000.0,949.0,51.0,146291.20574465126,146230.7774818757,3901098.8198573673,238615.09242319933
optimistic,93,197466.51128928212,,,135760.92059312618,,,,monthly,12.0,1.0,12.0,68600.12847197888,128866.38281730322,33333.333333333336,28372.257362822602,944.0,56.0,154669.07195571592,128866.38281730325,4124508.5854857583,263846.12883789727
optimistic,94,2105427.5851622177,4800000.0,430030.13208976184,-3124602.5469275443,0.061,939.0,1000.0,summary,,,,,,,,,,,,,
optimistic,94,79284.34374261653,,,16780.682164562044,,,,monthly,1.0,1.0,1.0,79284.34374261653,0.0,33333.333333333336,29170.328244721153,1000.0,0.0,61099.164959413036,0.0,1629311.0655843476,61099.164959413036
optimistic,94,127500.63842122149,,,50021.89938651082,,,,monthly,2.0,1.0,2.0,72828.06039228682,54672.57802893467,33333.333333333336,44145.40570137733,995.0,5.0,94812.85002950371,54672.5780289347,2528342.6674534325,100559.98033630267
optimistic,94,147894.89985106868,,,83061.56651773534,,,,monthly,3.0,1.0,3.0,67194.20474161873,80700.69510944997,33333.333333333336,31500.0,990.0,10.0,117135.26477662523,80700.69510944994,3123607.0607100064,136994.55000347798
optimistic,94,171207.61079465057,,,110356.22567533604,,,,monthly,4.0,1.0,4.0,70270.70958323077,100936.9012114198,33333.333333333336,27518.051785981184,983.0,17.0,128861.30058348791,100936.9012114198,3436301.3488930115,164490.8755644961
optimistic,94,179313.97424391535,,,120980.640910582,,,,monthly,5.0,1.0,5.0,68717.52414199921,110596.45010191614,33333.333333333336,25000.0,979.0,21.0,139248.76162805085,110596.45010191605,3713300.310081356,193143.18709063088
optimistic,94,196571.60341870063,,,117292.68410215327,,,,monthly,6.0,1.0,6.0,66698.26578603599,129873.33763266462,33333.333333333336,45945.58598321401,974.0,26.0,137261.33765424404,129873.33763266461,3660302.337446508,199008.41031300725
optimistic,94,198257.45987796417,,,120161.34181122918,,,,monthly,7.0,1.0,7.0,72214.46872943365,126042.99114853053,33333.333333333336,44762.78473340164,968.0,32.0,141396.13050678608,126042.9911485306,3770563.4801809625,212868.2340217075
optimistic,94,189873.61886709437,,,104742.50040930501,,,,monthly,8.0,1.0,8.0,64522.64534271068,125350.97352438368,33333.333333333336,51797.785124456015,963.0,37.0,142014.00047411103,125350.9735243836,3787040.0126429605,228337.98484065945
optimistic,94,204087.68755484355,,,136923.4191154393,,,,monthly,9.0,1.0,9.0,64746.096749826145,139341.5908050174,33333.333333333336,33830.935106070916,957.0,43.0,141126.18682961562,139341.59080501748,3763364.9821230834,229428.90398473694
optimistic,94,205851.9799634068,,,157518.64663007346,,,,monthly,10.0,1.0,10.0,64642.60491193827,141209.37505146852,33333.333333333336,15000.0,953.0,47.0,141178.406889141,141209.37505146852,3764757.5170437605,229397.93582240943
optimistic,94,199806.5189959164,,,146473.18566258307,,,,monthly,11.0,1.0,11.0,63311.49771870963,136495.02127720678,33333.333333333336,20000.0,950.0,50.0,140178.69934865387,136495.02127720683,3738098.6492974367,233081.61389385644
optimistic,94,205777.24943081883,,,111084.66068694585,,,,monthly,12.0,1.0,12.0,69992.3616993632,135784.88773145564,33333.333333333336,61359.25541053964,946.0,54.0,142270.8167275839,135784.88773145567,3793888.446068904,237226.80254408394
